2017Apr09-22:01:31:504 | INFO  | Creating new RCInput object
2017Apr09-22:01:45:937 | INFO  | ,CSV,2017-04-09 22:01:45.936,-1228651992,0.000000,47.594935,-122.377532,220.370000,0.312000,0,1,1,,0,1500,64.612037,0,152.780488,
2017Apr09-22:01:46:442 | INFO  | ,CSV,2017-04-09 22:01:46.437,-1228651992,0.000000,47.594935,-122.377532,234.110000,0.370000,0,1,0,
2017Apr09-22:01:46:941 | INFO  | ,CSV,2017-04-09 22:01:46.940,-1228651992,0.000000,47.594933,-122.377537,238.550000,0.360000,0,1,0,
2017Apr09-22:01:47:444 | INFO  | ,CSV,2017-04-09 22:01:47.442,-1228651992,0.000000,47.594933,-122.377537,238.550000,0.360000,0,1,0,
2017Apr09-22:01:47:954 | INFO  | ,CSV,2017-04-09 22:01:47.952,-1228651992,0.000000,47.594932,-122.377542,240.170000,0.406000,0,1,0,
2017Apr09-22:01:48:472 | INFO  | ,CSV,2017-04-09 22:01:48.464,-1228651992,0.000000,47.594932,-122.377542,240.170000,0.406000,0,1,0,
2017Apr09-22:01:48:968 | INFO  | ,CSV,2017-04-09 22:01:48.966,-1228651992,0.000000,47.594930,-122.377545,235.920000,0.386000,0,1,0,
2017Apr09-22:01:49:472 | INFO  | ,CSV,2017-04-09 22:01:49.469,-1228651992,0.000000,47.594930,-122.377545,235.920000,0.386000,0,1,0,
2017Apr09-22:01:49:972 | INFO  | ,CSV,2017-04-09 22:01:49.971,-1228651992,0.000000,47.594927,-122.377550,236.000000,0.417000,0,1,0,
2017Apr09-22:01:50:474 | INFO  | ,CSV,2017-04-09 22:01:50.473,-1228651992,0.000000,47.594927,-122.377550,236.000000,0.417000,0,1,0,
2017Apr09-22:01:50:977 | INFO  | ,CSV,2017-04-09 22:01:50.976,-1228651992,0.000000,47.594925,-122.377553,236.000000,0.312000,0,1,0,
2017Apr09-22:01:51:480 | INFO  | ,CSV,2017-04-09 22:01:51.477,-1228651992,0.000000,47.594925,-122.377553,232.860000,0.391000,0,1,0,
2017Apr09-22:01:51:981 | INFO  | ,CSV,2017-04-09 22:01:51.979,-1228651992,0.000000,47.594922,-122.377557,220.840000,0.334000,0,1,0,
2017Apr09-22:01:52:485 | INFO  | ,CSV,2017-04-09 22:01:52.481,-1228651992,0.000000,47.594922,-122.377557,220.840000,0.334000,0,1,0,
2017Apr09-22:01:52:991 | INFO  | ,CSV,2017-04-09 22:01:52.988,-1228651992,0.000000,47.594922,-122.377557,221.400000,0.278000,0,1,0,
2017Apr09-22:01:53:191 | INFO  | Orientation after getAccelOrientation: {"roll": 1, "pitch": -4, "heading": 56}
2017Apr09-22:01:53:192 | INFO  | Orientation after getMagOrientation: {"roll": 1, "pitch": -4, "heading": 50}
2017Apr09-22:01:53:491 | INFO  | ,CSV,2017-04-09 22:01:53.490,-1228651992,0.000000,47.594922,-122.377557,221.400000,0.278000,0,1,0,
2017Apr09-22:01:54:002 | INFO  | ,CSV,2017-04-09 22:01:54.000,-1228651992,0.000000,47.594923,-122.377560,239.060000,0.237000,0,1,0,
2017Apr09-22:01:54:523 | INFO  | ,CSV,2017-04-09 22:01:54.505,-1228651992,0.000000,47.594923,-122.377560,239.060000,0.237000,0,1,0,
2017Apr09-22:01:55:009 | INFO  | ,CSV,2017-04-09 22:01:55.008,-1228651992,0.000000,47.594922,-122.377560,219.320000,0.190000,0,1,0,
2017Apr09-22:01:55:511 | INFO  | ,CSV,2017-04-09 22:01:55.509,-1228651992,0.000000,47.594922,-122.377560,219.320000,0.190000,0,1,0,
2017Apr09-22:01:56:013 | INFO  | ,CSV,2017-04-09 22:01:56.012,-1228651992,0.000000,47.594920,-122.377560,219.320000,0.185000,0,1,0,
2017Apr09-22:01:56:516 | INFO  | ,CSV,2017-04-09 22:01:56.514,-1228651992,0.000000,47.594920,-122.377560,215.020000,0.185000,0,1,0,
2017Apr09-22:01:57:020 | INFO  | ,CSV,2017-04-09 22:01:57.017,-1228651992,0.000000,47.594920,-122.377562,219.470000,0.237000,0,1,0,
2017Apr09-22:01:57:521 | INFO  | ,CSV,2017-04-09 22:01:57.519,-1228651992,0.000000,47.594920,-122.377562,219.470000,0.237000,0,1,0,
2017Apr09-22:01:58:022 | INFO  | ,CSV,2017-04-09 22:01:58.021,-1228651992,0.000000,47.594918,-122.377563,229.040000,0.216000,0,1,0,
2017Apr09-22:01:58:524 | INFO  | ,CSV,2017-04-09 22:01:58.522,-1228651992,0.000000,47.594918,-122.377563,229.040000,0.216000,0,1,0,
2017Apr09-22:01:59:026 | INFO  | ,CSV,2017-04-09 22:01:59.024,-1228651992,0.000000,47.594917,-122.377565,224.730000,0.309000,0,1,1,,0,1500,54.513213,0,152.780488,
2017Apr09-22:01:59:529 | INFO  | ,CSV,2017-04-09 22:01:59.527,-1228651992,0.000000,47.594917,-122.377565,224.730000,0.309000,0,1,1,,0,1500,58.014209,0,152.780488,
2017Apr09-22:02:00:030 | INFO  | ,CSV,2017-04-09 22:02:00.029,-1228651992,0.000000,47.594913,-122.377568,213.290000,0.334000,0,1,1,,0,1500,52.523104,0,152.780488,
2017Apr09-22:02:00:534 | INFO  | ,CSV,2017-04-09 22:02:00.532,-1228651992,0.000000,47.594913,-122.377568,213.290000,0.334000,0,1,1,,0,1500,55.254874,0,152.780488,
2017Apr09-22:02:00:566 | WARN  | AIO REST transmission failed: The requested URL returned error: 404 Not Found
2017Apr09-22:02:01:070 | INFO  | ,CSV,2017-04-09 22:02:01.047,-1228651992,0.000000,47.594908,-122.377570,213.290000,0.570000,0,1,1,,0,1500,57.577375,0,152.780488,
2017Apr09-22:02:01:550 | INFO  | ,CSV,2017-04-09 22:02:01.549,-1228651992,0.000000,47.594908,-122.377570,206.910000,0.386000,0,1,1,,0,1500,52.863877,0,152.780488,
2017Apr09-22:02:02:053 | INFO  | ,CSV,2017-04-09 22:02:02.052,-1228651992,0.000000,47.594903,-122.377572,206.110000,0.432000,0,1,1,,0,1500,50.035823,0,152.780488,
2017Apr09-22:02:02:555 | INFO  | ,CSV,2017-04-09 22:02:02.554,-1228651992,0.000000,47.594903,-122.377572,206.110000,0.432000,0,1,1,,0,1500,54.218887,0,152.780488,
2017Apr09-22:02:03:057 | INFO  | ,CSV,2017-04-09 22:02:03.056,-1228651992,0.000000,47.594903,-122.377573,204.610000,0.324000,0,1,1,,0,1500,57.495906,0,152.780488,
2017Apr09-22:02:03:564 | INFO  | ,CSV,2017-04-09 22:02:03.561,-1228651992,0.000000,47.594903,-122.377573,204.610000,0.324000,0,1,1,,0,1500,48.578958,0,152.780488,
2017Apr09-22:02:03:716 | INFO  | Orientation after getAccelOrientation: {"roll": 2, "pitch": -5, "heading": 53}
2017Apr09-22:02:03:716 | INFO  | Orientation after getMagOrientation: {"roll": 2, "pitch": -5, "heading": 50}
2017Apr09-22:02:04:064 | INFO  | ,CSV,2017-04-09 22:02:04.063,-1228651992,0.000000,47.594902,-122.377572,200.590000,0.237000,0,1,1,,0,1500,53.236711,0,152.780488,
2017Apr09-22:02:04:566 | INFO  | ,CSV,2017-04-09 22:02:04.564,-1228651992,0.000000,47.594902,-122.377572,200.590000,0.237000,0,1,1,,0,1500,49.995620,0,152.780488,
2017Apr09-22:02:05:079 | INFO  | ,CSV,2017-04-09 22:02:05.076,-1228651992,0.000000,47.594900,-122.377575,204.880000,0.262000,0,1,1,,0,1500,53.962147,0,152.780488,
2017Apr09-22:02:05:148 | INFO  | Publishing payload [{"value":13.718668,"lon":-122.377573,"lat":47.594903,"ele":0.0}] to feed: [batteryvoltage] with HTTP code 0
2017Apr09-22:02:05:582 | INFO  | ,CSV,2017-04-09 22:02:05.578,-1228651992,0.000000,47.594900,-122.377575,204.880000,0.262000,0,1,1,,0,1500,46.442276,0,152.780488,
2017Apr09-22:02:06:082 | INFO  | ,CSV,2017-04-09 22:02:06.080,-1228651992,0.000000,47.594898,-122.377573,190.760000,0.268000,0,1,1,,0,1500,52.470355,0,152.780488,
2017Apr09-22:02:06:591 | INFO  | ,CSV,2017-04-09 22:02:06.586,-1228651992,0.000000,47.594895,-122.377573,190.760000,0.371000,0,1,1,,0,1500,46.048492,0,152.780488,
2017Apr09-22:02:07:092 | INFO  | ,CSV,2017-04-09 22:02:07.090,-1228651992,0.000000,47.594895,-122.377573,181.290000,0.329000,0,1,1,,0,1500,48.760299,0,152.780488,
2017Apr09-22:02:07:593 | INFO  | ,CSV,2017-04-09 22:02:07.592,-1228651992,0.000000,47.594895,-122.377573,181.290000,0.329000,0,1,1,,0,1500,48.466025,0,152.780488,
2017Apr09-22:02:08:097 | INFO  | ,CSV,2017-04-09 22:02:08.094,-1228651992,0.000000,47.594897,-122.377573,177.930000,0.242000,0,1,1,,0,1500,46.924098,0,152.780488,
2017Apr09-22:02:08:597 | INFO  | ,CSV,2017-04-09 22:02:08.596,-1228651992,0.000000,47.594898,-122.377572,177.930000,0.224000,0,1,1,,0,1500,47.443618,0,152.780488,
2017Apr09-22:02:09:099 | INFO  | ,CSV,2017-04-09 22:02:09.097,-1228651992,0.000000,47.594898,-122.377572,179.260000,0.180000,0,1,1,,0,1500,50.329842,0,152.780488,
2017Apr09-22:02:09:608 | INFO  | ,CSV,2017-04-09 22:02:09.602,-1228651992,0.000000,47.594898,-122.377572,179.260000,0.180000,0,1,1,,0,1500,47.241728,0,152.780488,
2017Apr09-22:02:10:105 | INFO  | Entering disarm mode from self test
2017Apr09-22:02:10:157 | INFO  | ,CSV,2017-04-09 22:02:10.105,-1228651992,0.000000,47.594897,-122.377572,189.580000,0.206000,0,1,1,,0,1500,49.809049,0,152.780488,
2017Apr09-22:02:10:205 | INFO  | Starting disarmed mode
2017Apr09-22:02:10:208 | INFO  | Boat armed; turning on horn
2017Apr09-22:02:10:609 | INFO  | ,CSV,2017-04-09 22:02:10.606,-1228651992,0.000000,47.594897,-122.377572,189.580000,0.206000,0,1,1,,0,1500,44.387628,0,152.780488,
2017Apr09-22:02:11:111 | INFO  | ,CSV,2017-04-09 22:02:11.108,-1228651992,0.000000,47.594895,-122.377572,191.600000,0.293000,0,1,1,,0,1500,43.991875,0,152.780488,
2017Apr09-22:02:11:614 | INFO  | ,CSV,2017-04-09 22:02:11.610,-1228651992,0.000000,47.594895,-122.377572,191.600000,0.293000,0,1,1,,0,1500,44.774159,0,152.780488,
2017Apr09-22:02:12:114 | INFO  | ,CSV,2017-04-09 22:02:12.111,-1228651992,0.000000,47.594892,-122.377572,177.260000,0.257000,0,1,1,,0,1500,40.846697,0,152.780488,
2017Apr09-22:02:12:214 | INFO  | Boat armed; turning off horn and entering navigation mode
2017Apr09-22:02:12:312 | INFO  | Starting Navigation mode with submode None
2017Apr09-22:02:12:312 | INFO  | Starting nav idle mode
2017Apr09-22:02:12:413 | INFO  | Starting nav idle mode
2017Apr09-22:02:12:514 | INFO  | Starting nav RC mode
2017Apr09-22:02:12:514 | INFO  | Starting RC idle mode
2017Apr09-22:02:12:616 | INFO  | Starting RC rudder mode
2017Apr09-22:02:12:618 | INFO  | ,CSV,2017-04-09 22:02:12.615,-1228651992,0.000000,47.594892,-122.377572,177.260000,0.257000,0,1,1,,0,1499,44.628713,0,152.780488,
2017Apr09-22:02:13:121 | INFO  | ,CSV,2017-04-09 22:02:13.117,-1228651992,0.000000,47.594890,-122.377572,182.310000,0.293000,0,1,1,,0,1499,38.126544,0,152.780488,
2017Apr09-22:02:13:625 | INFO  | ,CSV,2017-04-09 22:02:13.619,-1228651992,0.000000,47.594890,-122.377572,182.310000,0.293000,0,1,0,
2017Apr09-22:02:14:124 | INFO  | ,CSV,2017-04-09 22:02:14.121,-1228651992,0.000000,47.594887,-122.377572,183.610000,0.334000,0,1,0,
2017Apr09-22:02:14:148 | INFO  | Orientation after getAccelOrientation: {"roll": 0, "pitch": -5, "heading": 40}
2017Apr09-22:02:14:148 | INFO  | Orientation after getMagOrientation: {"roll": 0, "pitch": -5, "heading": 37}
2017Apr09-22:02:14:627 | INFO  | ,CSV,2017-04-09 22:02:14.622,-1228651992,0.000000,47.594887,-122.377572,183.610000,0.334000,0,1,0,
2017Apr09-22:02:15:128 | INFO  | ,CSV,2017-04-09 22:02:15.124,-1228651992,0.000000,47.594883,-122.377573,188.230000,0.365000,0,1,0,
2017Apr09-22:02:15:630 | INFO  | ,CSV,2017-04-09 22:02:15.626,-1228651992,0.000000,47.594883,-122.377573,188.230000,0.365000,0,1,0,
2017Apr09-22:02:16:132 | INFO  | ,CSV,2017-04-09 22:02:16.128,-1228651992,0.000000,47.594882,-122.377572,184.970000,0.350000,0,1,0,
2017Apr09-22:02:16:634 | INFO  | ,CSV,2017-04-09 22:02:16.630,-1228651992,0.000000,47.594885,-122.377575,184.970000,0.447000,0,1,0,
2017Apr09-22:02:17:134 | INFO  | ,CSV,2017-04-09 22:02:17.131,-1228651992,0.000000,47.594885,-122.377575,187.520000,0.252000,0,1,0,
2017Apr09-22:02:17:636 | INFO  | ,CSV,2017-04-09 22:02:17.633,-1228651992,0.000000,47.594885,-122.377575,187.520000,0.252000,0,1,0,
2017Apr09-22:02:18:142 | INFO  | ,CSV,2017-04-09 22:02:18.134,-1228651992,0.000000,47.594885,-122.377575,175.330000,0.257000,0,1,0,
2017Apr09-22:02:18:643 | INFO  | ,CSV,2017-04-09 22:02:18.636,-1228651992,0.000000,47.594885,-122.377575,175.330000,0.000000,0,1,0,
2017Apr09-22:02:19:145 | INFO  | ,CSV,2017-04-09 22:02:19.142,-1228651992,0.000000,47.594885,-122.377575,164.780000,0.231000,0,1,0,
2017Apr09-22:02:19:648 | INFO  | ,CSV,2017-04-09 22:02:19.645,-1228651992,0.000000,47.594883,-122.377573,164.780000,0.224000,0,1,0,
2017Apr09-22:02:20:150 | INFO  | ,CSV,2017-04-09 22:02:20.146,-1228651992,0.000000,47.594883,-122.377573,164.610000,0.252000,0,1,0,
2017Apr09-22:02:20:654 | INFO  | ,CSV,2017-04-09 22:02:20.648,-1228651992,0.000000,47.594882,-122.377573,164.610000,0.185000,0,1,0,
2017Apr09-22:02:21:161 | INFO  | ,CSV,2017-04-09 22:02:21.150,-1228651992,0.000000,47.594882,-122.377573,178.040000,0.195000,0,1,0,
2017Apr09-22:02:21:654 | INFO  | ,CSV,2017-04-09 22:02:21.652,-1228651992,0.000000,47.594880,-122.377572,178.040000,0.224000,0,1,0,
2017Apr09-22:02:22:165 | INFO  | ,CSV,2017-04-09 22:02:22.153,-1228651992,0.000000,47.594880,-122.377572,182.790000,0.113000,0,1,0,
2017Apr09-22:02:22:664 | INFO  | ,CSV,2017-04-09 22:02:22.655,-1228651992,0.000000,47.594878,-122.377573,182.790000,0.224000,0,1,0,
2017Apr09-22:02:23:160 | INFO  | ,CSV,2017-04-09 22:02:23.157,-1228651992,0.000000,47.594878,-122.377573,157.980000,0.190000,0,1,0,
2017Apr09-22:02:23:667 | INFO  | ,CSV,2017-04-09 22:02:23.659,-1228651992,0.000000,47.594877,-122.377572,157.980000,0.224000,0,1,0,
2017Apr09-22:02:24:164 | INFO  | ,CSV,2017-04-09 22:02:24.161,-1228651992,0.000000,47.594877,-122.377572,166.930000,0.221000,0,1,0,
2017Apr09-22:02:24:455 | INFO  | Orientation after getAccelOrientation: {"roll": 1, "pitch": -4, "heading": 33}
2017Apr09-22:02:24:456 | INFO  | Orientation after getMagOrientation: {"roll": 1, "pitch": -4, "heading": 32}
2017Apr09-22:02:24:677 | INFO  | ,CSV,2017-04-09 22:02:24.663,-1228651992,0.000000,47.594875,-122.377572,166.930000,0.185000,0,1,0,
2017Apr09-22:02:25:190 | INFO  | ,CSV,2017-04-09 22:02:25.182,-1228651992,0.000000,47.594875,-122.377572,161.940000,0.149000,0,1,0,
2017Apr09-22:02:25:690 | INFO  | ,CSV,2017-04-09 22:02:25.688,-1228651992,0.000000,47.594873,-122.377570,161.940000,0.224000,0,1,0,
2017Apr09-22:02:26:192 | INFO  | ,CSV,2017-04-09 22:02:26.189,-1228651992,0.000000,47.594873,-122.377570,156.330000,0.206000,0,1,0,
2017Apr09-22:02:26:696 | INFO  | ,CSV,2017-04-09 22:02:26.692,-1228651992,0.000000,47.594872,-122.377570,156.330000,0.185000,0,1,0,
2017Apr09-22:02:27:196 | INFO  | ,CSV,2017-04-09 22:02:27.194,-1228651992,0.000000,47.594872,-122.377570,184.150000,0.206000,0,1,0,
2017Apr09-22:02:27:699 | INFO  | ,CSV,2017-04-09 22:02:27.696,-1228651992,0.000000,47.594870,-122.377570,184.150000,0.185000,0,1,0,
2017Apr09-22:02:28:206 | INFO  | ,CSV,2017-04-09 22:02:28.199,-1228651992,0.000000,47.594870,-122.377570,180.010000,0.190000,0,1,0,
2017Apr09-22:02:28:705 | INFO  | ,CSV,2017-04-09 22:02:28.701,-1228651992,0.000000,47.594868,-122.377570,180.010000,0.185000,0,1,0,
2017Apr09-22:02:29:214 | INFO  | ,CSV,2017-04-09 22:02:29.202,-1228651992,0.000000,47.594868,-122.377570,177.130000,0.195000,0,1,0,
2017Apr09-22:02:29:709 | INFO  | ,CSV,2017-04-09 22:02:29.705,-1228651992,0.000000,47.594867,-122.377570,177.130000,0.185000,0,1,0,
2017Apr09-22:02:30:210 | INFO  | ,CSV,2017-04-09 22:02:30.206,-1228651992,0.000000,47.594867,-122.377570,171.480000,0.201000,0,1,0,
2017Apr09-22:02:30:718 | INFO  | ,CSV,2017-04-09 22:02:30.708,-1228651992,0.000000,47.594865,-122.377568,171.480000,0.224000,0,1,0,
2017Apr09-22:02:31:226 | INFO  | ,CSV,2017-04-09 22:02:31.215,-1228651992,0.000000,47.594865,-122.377568,161.770000,0.149000,0,1,0,
2017Apr09-22:02:31:725 | INFO  | ,CSV,2017-04-09 22:02:31.723,-1228651992,0.000000,47.594865,-122.377568,161.770000,0.149000,0,1,0,
2017Apr09-22:02:32:234 | INFO  | ,CSV,2017-04-09 22:02:32.225,-1228651992,0.000000,47.594863,-122.377568,144.890000,0.154000,0,1,0,
2017Apr09-22:02:32:730 | INFO  | ,CSV,2017-04-09 22:02:32.727,-1228651992,0.000000,47.594863,-122.377567,158.090000,0.165000,0,1,0,
2017Apr09-22:02:33:233 | INFO  | ,CSV,2017-04-09 22:02:33.229,-1228651992,0.000000,47.594863,-122.377567,158.090000,0.165000,0,1,0,
2017Apr09-22:02:33:400 | WARN  | AIO REST transmission failed: The requested URL returned error: 404 Not Found
2017Apr09-22:02:33:741 | INFO  | ,CSV,2017-04-09 22:02:33.731,-1228651992,0.000000,47.594862,-122.377567,158.090000,0.185000,0,1,0,
2017Apr09-22:02:34:237 | INFO  | ,CSV,2017-04-09 22:02:34.233,-1228651992,0.000000,47.594862,-122.377567,160.820000,0.190000,0,1,0,
2017Apr09-22:02:34:742 | INFO  | ,CSV,2017-04-09 22:02:34.738,-1228651992,0.000000,47.594860,-122.377565,160.820000,0.224000,0,1,0,
2017Apr09-22:02:34:931 | INFO  | Orientation after getAccelOrientation: {"roll": 0, "pitch": -7, "heading": 17}
2017Apr09-22:02:34:932 | INFO  | Orientation after getMagOrientation: {"roll": 0, "pitch": -7, "heading": 20}
2017Apr09-22:02:35:246 | INFO  | ,CSV,2017-04-09 22:02:35.240,-1228651992,0.000000,47.594860,-122.377565,152.400000,0.129000,0,1,0,
2017Apr09-22:02:35:753 | INFO  | ,CSV,2017-04-09 22:02:35.745,-1228651992,0.000000,47.594858,-122.377565,152.400000,0.185000,0,1,0,
2017Apr09-22:02:36:254 | INFO  | ,CSV,2017-04-09 22:02:36.247,-1228651992,0.000000,47.594858,-122.377565,183.460000,0.108000,0,1,0,
2017Apr09-22:02:36:754 | INFO  | ,CSV,2017-04-09 22:02:36.750,-1228651992,0.000000,47.594858,-122.377565,183.460000,0.000000,0,1,0,
2017Apr09-22:02:37:254 | INFO  | ,CSV,2017-04-09 22:02:37.252,-1228651992,0.000000,47.594858,-122.377565,200.240000,0.118000,0,1,0,
2017Apr09-22:02:37:800 | INFO  | ,CSV,2017-04-09 22:02:37.762,-1228651992,0.000000,47.594857,-122.377565,200.240000,0.185000,0,1,0,
2017Apr09-22:02:38:266 | INFO  | ,CSV,2017-04-09 22:02:38.263,-1228651992,0.000000,47.594857,-122.377565,164.990000,0.139000,0,1,1,,0,1500,24.364253,0,152.780488,
2017Apr09-22:02:38:769 | INFO  | ,CSV,2017-04-09 22:02:38.766,-1228651992,0.000000,47.594857,-122.377565,164.990000,0.000000,0,1,1,,0,1513,17.359913,0,152.780488,
2017Apr09-22:02:39:274 | INFO  | ,CSV,2017-04-09 22:02:39.268,-1228651992,0.000000,47.594857,-122.377565,156.250000,0.123000,0,1,1,,0,1345,22.229150,0,152.780488,
2017Apr09-22:02:39:776 | INFO  | ,CSV,2017-04-09 22:02:39.770,-1228651992,0.000000,47.594855,-122.377565,156.250000,0.185000,0,1,1,,0,1027,22.096857,0,152.780488,
2017Apr09-22:02:40:286 | INFO  | ,CSV,2017-04-09 22:02:40.272,-1228651992,0.000000,47.594855,-122.377565,156.010000,0.093000,0,1,1,,1,2000,16.508345,1,152.780488,
2017Apr09-22:02:40:779 | INFO  | ,CSV,2017-04-09 22:02:40.774,-1228651992,0.000000,47.594855,-122.377563,156.010000,0.125000,0,1,1,,1,1326,13.858142,1,152.780488,
2017Apr09-22:02:41:280 | INFO  | ,CSV,2017-04-09 22:02:41.276,-1228651992,0.000000,47.594855,-122.377563,144.510000,0.134000,0,1,1,,1,1500,25.738009,1,152.780488,
2017Apr09-22:02:41:546 | INFO  | Publishing payload [{"value":156.010000,"lat":47.594855,"lon":-122.377565,"ele":0.0}] to feed: [gpscourse] with HTTP code 0
2017Apr09-22:02:41:786 | INFO  | ,CSV,2017-04-09 22:02:41.777,-1228651992,0.000000,47.594853,-122.377563,144.510000,0.185000,0,1,1,,1,1500,12.431742,1,152.780488,
2017Apr09-22:02:42:282 | INFO  | ,CSV,2017-04-09 22:02:42.279,-1228651992,0.000000,47.594853,-122.377563,129.980000,0.139000,0,1,1,,1,1500,14.585313,1,152.780488,
2017Apr09-22:02:42:787 | INFO  | ,CSV,2017-04-09 22:02:42.782,-1228651992,0.000000,47.594853,-122.377562,129.980000,0.125000,0,1,1,,1,1500,15.172664,1,152.780488,
2017Apr09-22:02:43:288 | INFO  | ,CSV,2017-04-09 22:02:43.285,-1228651992,0.000000,47.594853,-122.377562,112.020000,0.324000,0,1,1,,1,1500,16.399795,1,152.780488,
