54.27,	7.91,	-20.71
54.09,	7.82,	-20.82
54.09,	7.82,	-20.82
54.09,	7.82,	-20.82
54.09,	7.82,	-20.82
54.09,	7.82,	-20.82
54.09,	7.82,	-20.82
54.09,	7.82,	-20.82
54.00,	8.27,	-20.61
54.00,	8.27,	-20.61
54.00,	8.27,	-20.61
54.00,	8.27,	-20.61
54.00,	8.27,	-20.61
54.00,	8.27,	-20.61
54.00,	8.27,	-20.61
54.00,	8.27,	-20.61
54.27,	7.82,	-20.92
54.27,	7.82,	-20.92
54.27,	7.82,	-20.92
54.27,	7.82,	-20.92
54.27,	7.82,	-20.92
54.27,	7.82,	-20.92
54.27,	7.82,	-20.92
54.27,	7.82,	-20.92
54.18,	8.18,	-21.02
54.18,	8.18,	-21.02
54.18,	8.18,	-21.02
54.18,	8.18,	-21.02
54.18,	8.18,	-21.02
54.18,	8.18,	-21.02
54.18,	8.18,	-21.02
54.18,	7.73,	-20.92
54.18,	7.73,	-20.92
54.18,	7.73,	-20.92
54.18,	7.73,	-20.92
54.18,	7.73,	-20.92
54.18,	7.73,	-20.92
54.18,	7.73,	-20.92
54.18,	7.73,	-20.92
54.27,	7.82,	-20.82
54.27,	7.82,	-20.82
54.27,	7.82,	-20.82
54.27,	7.82,	-20.82
54.27,	7.82,	-20.82
54.27,	7.82,	-20.82
54.27,	7.82,	-20.82
54.27,	7.82,	-20.82
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	8.18,	-20.61
54.36,	7.82,	-20.41
54.36,	7.82,	-20.41
54.36,	7.82,	-20.41
54.36,	7.82,	-20.41
54.36,	7.82,	-20.41
54.36,	7.82,	-20.41
54.36,	7.82,	-20.41
54.36,	7.82,	-20.41
54.27,	8.00,	-21.02
54.27,	8.00,	-21.02
54.27,	8.00,	-21.02
54.27,	8.00,	-21.02
54.27,	8.00,	-21.02
54.27,	8.00,	-21.02
54.27,	8.00,	-21.02
54.27,	8.00,	-21.02
54.55,	8.09,	-21.12
54.55,	8.09,	-21.12
54.55,	8.09,	-21.12
54.55,	8.09,	-21.12
54.55,	8.09,	-21.12
54.55,	8.09,	-21.12
54.55,	8.09,	-21.12
54.36,	8.18,	-20.20
54.36,	8.18,	-20.20
54.36,	8.18,	-20.20
54.36,	8.18,	-20.20
54.36,	8.18,	-20.20
54.36,	8.18,	-20.20
54.36,	8.18,	-20.20
54.36,	8.18,	-20.20
54.36,	8.09,	-20.92
54.36,	8.09,	-20.92
54.36,	8.09,	-20.92
54.36,	8.09,	-20.92
54.36,	8.09,	-20.92
54.36,	8.09,	-20.92
54.36,	8.09,	-20.92
54.36,	8.09,	-20.92
54.27,	7.82,	-20.61
54.27,	7.82,	-20.61
54.27,	7.82,	-20.61
54.27,	7.82,	-20.61
54.27,	7.82,	-20.61
54.27,	7.82,	-20.61
54.27,	7.82,	-20.61
54.36,	7.82,	-20.31
54.36,	7.82,	-20.31
54.36,	7.82,	-20.31
