Date,Time,Lat,Lon,Course Made Good,Speed Made Good (kts)
6/26/2016,1:0:14,47.59261,-122.38114,289.89,1.03
6/26/2016,1:0:15,47.59262,-122.38115,292.25,1.14
6/26/2016,1:0:16,47.59262,-122.38115,305.04,1.28
6/26/2016,1:0:17,47.59263,-122.38115,310.41,1.31
6/26/2016,1:0:18,47.59264,-122.38115,326.43,1.32
6/26/2016,1:0:19,47.59264,-122.38116,328.58,1.12
6/26/2016,1:0:20,47.59265,-122.38116,328.66,1.25
6/26/2016,1:0:21,47.59265,-122.38116,335.26,0.98
6/26/2016,1:0:22,47.59265,-122.38115,350.21,0.49
6/26/2016,1:0:23,47.59265,-122.38115,2.43,0.32
6/26/2016,1:0:24,47.59265,-122.38115,347.77,0.60
6/26/2016,1:0:25,47.59266,-122.38115,352.58,0.43
6/26/2016,1:0:26,47.59266,-122.38115,350.87,0.36
6/26/2016,1:0:27,47.59266,-122.38115,333.66,0.53
6/26/2016,1:0:28,47.59267,-122.38116,339.61,0.79
6/26/2016,1:0:29,47.59267,-122.38117,329.09,1.11
6/26/2016,1:0:30,47.59268,-122.38117,330.89,1.08
6/26/2016,1:0:31,47.59268,-122.38117,341.96,0.90
6/26/2016,1:0:32,47.59268,-122.38117,349.60,0.68
6/26/2016,1:0:33,47.59267,-122.38116,26.51,0.16
6/26/2016,1:0:34,47.59267,-122.38116,92.27,0.14
6/26/2016,1:0:35,47.59267,-122.38117,354.40,0.19
6/26/2016,1:0:36,47.59267,-122.38117,213.68,0.36
6/26/2016,1:0:37,47.59266,-122.38117,207.53,0.29
6/26/2016,1:0:38,47.59266,-122.38117,206.14,0.50
6/26/2016,1:0:39,47.59266,-122.38118,241.63,0.32
6/26/2016,1:0:40,47.59266,-122.38118,250.31,0.32
6/26/2016,1:0:41,47.59266,-122.38118,223.93,0.38
6/26/2016,1:0:42,47.59266,-122.38118,302.82,0.36
6/26/2016,1:0:43,47.59266,-122.38118,62.79,0.13
6/26/2016,1:0:44,47.59266,-122.38118,332.96,0.44
6/26/2016,1:0:45,47.59266,-122.38118,357.46,0.56
6/26/2016,1:0:46,47.59267,-122.38118,359.46,0.69
6/26/2016,1:0:47,47.59267,-122.38119,348.95,0.81
6/26/2016,1:0:48,47.59267,-122.38120,333.61,1.10
6/26/2016,1:0:49,47.59267,-122.38122,313.21,1.02
6/26/2016,1:0:50,47.59267,-122.38123,310.23,0.91
6/26/2016,1:0:51,47.59268,-122.38124,310.29,1.09
6/26/2016,1:0:52,47.59268,-122.38125,311.05,1.26
6/26/2016,1:0:53,47.59268,-122.38126,323.41,1.19
6/26/2016,1:0:54,47.59269,-122.38127,326.16,1.31
6/26/2016,1:0:55,47.59270,-122.38128,319.94,1.52
6/26/2016,1:0:56,47.59270,-122.38128,318.39,1.30
6/26/2016,1:0:57,47.59270,-122.38129,302.23,1.03
6/26/2016,1:0:58,47.59270,-122.38130,302.14,1.03
6/26/2016,1:0:59,47.59270,-122.38130,301.49,0.93
6/26/2016,1:1:0,47.59270,-122.38130,302.94,0.70
6/26/2016,1:1:1,47.59270,-122.38131,305.48,0.82
6/26/2016,1:1:2,47.59270,-122.38131,298.24,0.69
6/26/2016,1:1:3,47.59270,-122.38131,304.73,0.52
6/26/2016,1:1:4,47.59270,-122.38131,285.49,0.57
6/26/2016,1:1:5,47.59269,-122.38131,270.71,0.42
6/26/2016,1:1:6,47.59269,-122.38131,265.84,0.39
6/26/2016,1:1:7,47.59269,-122.38132,264.81,0.36
6/26/2016,1:1:8,47.59269,-122.38132,278.65,0.39
6/26/2016,1:1:9,47.59269,-122.38132,271.65,0.31
6/26/2016,1:1:10,47.59269,-122.38132,294.64,0.17
6/26/2016,1:1:11,47.59269,-122.38132,307.18,0.20
6/26/2016,1:1:12,47.59269,-122.38133,275.10,0.13
6/26/2016,1:1:13,47.59269,-122.38133,310.07,0.19
6/26/2016,1:1:14,47.59269,-122.38133,300.24,0.22
6/26/2016,1:1:15,47.59270,-122.38133,296.44,0.14
6/26/2016,1:1:16,47.59270,-122.38133,285.83,0.08
6/26/2016,1:1:17,47.59270,-122.38133,22.62,0.02
6/26/2016,1:1:18,47.59270,-122.38133,67.55,0.09
6/26/2016,1:1:19,47.59270,-122.38133,135.10,0.06
6/26/2016,1:1:20,47.59270,-122.38133,263.12,0.30
6/26/2016,1:1:21,47.59270,-122.38133,235.22,0.28
6/26/2016,1:1:22,47.59269,-122.38133,270.44,0.22
6/26/2016,1:1:23,47.59269,-122.38134,285.82,0.46
6/26/2016,1:1:24,47.59270,-122.38134,303.29,0.47
6/26/2016,1:1:25,47.59270,-122.38134,284.09,0.22
6/26/2016,1:1:26,47.59270,-122.38134,281.59,0.17
6/26/2016,1:1:27,47.59270,-122.38134,278.09,0.18
6/26/2016,1:1:28,47.59270,-122.38134,231.40,0.26
6/26/2016,1:1:29,47.59270,-122.38135,213.15,0.24
6/26/2016,1:1:30,47.59270,-122.38135,247.26,0.35
6/26/2016,1:1:31,47.59269,-122.38135,278.54,0.36
6/26/2016,1:1:32,47.59269,-122.38135,277.52,0.51
6/26/2016,1:1:33,47.59270,-122.38135,292.45,0.74
6/26/2016,1:1:34,47.59270,-122.38137,286.69,0.75
6/26/2016,1:1:35,47.59270,-122.38137,289.64,0.86
6/26/2016,1:1:36,47.59270,-122.38138,275.74,0.87
6/26/2016,1:1:37,47.59270,-122.38139,290.62,1.09
6/26/2016,1:1:38,47.59270,-122.38140,282.57,1.09
6/26/2016,1:1:39,47.59271,-122.38141,293.97,1.16
6/26/2016,1:1:40,47.59271,-122.38142,291.92,1.10
6/26/2016,1:1:41,47.59271,-122.38143,284.58,1.31
6/26/2016,1:1:42,47.59271,-122.38143,269.15,1.08
6/26/2016,1:1:43,47.59271,-122.38144,269.55,1.05
6/26/2016,1:1:44,47.59272,-122.38144,274.00,0.99
6/26/2016,1:1:45,47.59271,-122.38145,263.63,1.15
6/26/2016,1:1:46,47.59271,-122.38145,267.23,0.86
6/26/2016,1:1:47,47.59271,-122.38146,261.99,0.90
6/26/2016,1:1:48,47.59271,-122.38147,249.47,1.08
6/26/2016,1:1:49,47.59271,-122.38147,257.30,0.89
6/26/2016,1:1:50,47.59270,-122.38147,249.34,0.83
6/26/2016,1:1:51,47.59270,-122.38148,246.79,0.80
6/26/2016,1:1:52,47.59270,-122.38148,245.07,0.90
6/26/2016,1:1:53,47.59270,-122.38148,223.94,0.59
6/26/2016,1:1:54,47.59269,-122.38147,202.17,0.80
6/26/2016,1:1:55,47.59269,-122.38148,216.42,1.16
6/26/2016,1:1:56,47.59270,-122.38148,220.44,0.88
6/26/2016,1:1:57,47.59270,-122.38149,219.92,0.98
6/26/2016,1:1:58,47.59270,-122.38149,216.02,0.66
6/26/2016,1:1:59,47.59270,-122.38149,216.29,0.65
6/26/2016,1:2:0,47.59270,-122.38148,203.40,0.49
6/26/2016,1:2:1,47.59270,-122.38148,187.12,0.32
6/26/2016,1:2:2,47.59270,-122.38148,212.54,0.16
6/26/2016,1:2:3,47.59270,-122.38149,234.90,0.25
6/26/2016,1:2:4,47.59270,-122.38149,234.82,0.53
6/26/2016,1:2:5,47.59270,-122.38149,224.39,0.38
6/26/2016,1:2:6,47.59270,-122.38149,240.03,0.66
6/26/2016,1:2:7,47.59270,-122.38150,240.15,0.73
6/26/2016,1:2:8,47.59270,-122.38151,251.20,0.98
6/26/2016,1:2:9,47.59271,-122.38153,270.09,1.12
6/26/2016,1:2:10,47.59272,-122.38154,288.45,1.22
6/26/2016,1:2:11,47.59272,-122.38155,290.22,1.36
6/26/2016,1:2:12,47.59273,-122.38156,292.71,1.55
6/26/2016,1:2:13,47.59273,-122.38157,292.06,1.55
6/26/2016,1:2:14,47.59274,-122.38158,300.16,1.48
6/26/2016,1:2:15,47.59274,-122.38159,301.82,1.65
6/26/2016,1:2:16,47.59275,-122.38159,305.69,1.63
6/26/2016,1:2:17,47.59276,-122.38161,305.18,1.68
6/26/2016,1:2:18,47.59276,-122.38162,298.83,1.72
6/26/2016,1:2:19,47.59276,-122.38164,288.47,1.96
6/26/2016,1:2:20,47.59276,-122.38166,289.53,2.12
6/26/2016,1:2:21,47.59277,-122.38167,290.96,2.02
6/26/2016,1:2:22,47.59278,-122.38169,292.91,2.10
6/26/2016,1:2:23,47.59278,-122.38170,292.87,2.05
6/26/2016,1:2:24,47.59278,-122.38171,294.30,1.63
6/26/2016,1:2:25,47.59279,-122.38171,297.88,1.35
6/26/2016,1:2:26,47.59279,-122.38171,293.96,1.30
6/26/2016,1:2:27,47.59279,-122.38172,286.16,1.12
6/26/2016,1:2:28,47.59279,-122.38173,286.92,1.05
6/26/2016,1:2:29,47.59279,-122.38173,283.83,1.04
6/26/2016,1:2:30,47.59279,-122.38173,291.36,0.95
6/26/2016,1:2:31,47.59280,-122.38174,292.61,0.88
6/26/2016,1:2:32,47.59280,-122.38174,286.10,0.93
6/26/2016,1:2:33,47.59280,-122.38176,293.48,1.10
6/26/2016,1:2:34,47.59280,-122.38176,296.06,1.11
6/26/2016,1:2:35,47.59281,-122.38177,292.44,1.28
6/26/2016,1:2:36,47.59281,-122.38178,286.78,1.12
6/26/2016,1:2:37,47.59281,-122.38179,289.35,1.06
6/26/2016,1:2:38,47.59282,-122.38179,310.07,1.04
6/26/2016,1:2:39,47.59282,-122.38179,314.00,0.77
6/26/2016,1:2:40,47.59282,-122.38180,302.47,0.83
6/26/2016,1:2:41,47.59283,-122.38180,304.51,0.92
6/26/2016,1:2:42,47.59283,-122.38180,305.82,0.72
6/26/2016,1:2:43,47.59282,-122.38181,284.60,0.69
6/26/2016,1:2:44,47.59282,-122.38180,293.70,0.55
6/26/2016,1:2:45,47.59282,-122.38181,292.20,0.67
6/26/2016,1:2:46,47.59282,-122.38182,294.20,0.71
6/26/2016,1:2:47,47.59283,-122.38183,288.18,0.79
6/26/2016,1:2:48,47.59283,-122.38183,287.50,0.83
6/26/2016,1:2:49,47.59283,-122.38184,287.54,1.08
6/26/2016,1:2:50,47.59283,-122.38185,286.76,1.03
6/26/2016,1:2:51,47.59283,-122.38185,283.83,0.98
6/26/2016,1:2:52,47.59283,-122.38185,284.78,0.92
6/26/2016,1:2:53,47.59283,-122.38185,296.00,0.84
6/26/2016,1:2:54,47.59283,-122.38186,298.22,0.87
6/26/2016,1:2:55,47.59283,-122.38185,285.40,0.53
6/26/2016,1:2:56,47.59282,-122.38184,268.68,0.31
6/26/2016,1:2:57,47.59282,-122.38183,286.63,0.25
6/26/2016,1:2:58,47.59282,-122.38182,92.22,0.06
6/26/2016,1:2:59,47.59282,-122.38182,51.96,0.18
6/26/2016,1:3:0,47.59282,-122.38182,76.81,0.23
6/26/2016,1:3:1,47.59282,-122.38182,70.56,0.23
6/26/2016,1:3:2,47.59282,-122.38182,60.50,0.26
6/26/2016,1:3:3,47.59282,-122.38182,64.16,0.33
6/26/2016,1:3:4,47.59282,-122.38182,45.20,0.39
6/26/2016,1:3:5,47.59282,-122.38181,40.37,0.32
6/26/2016,1:3:6,47.59282,-122.38181,301.45,0.27
6/26/2016,1:3:7,47.59283,-122.38181,307.50,0.28
6/26/2016,1:3:8,47.59283,-122.38182,293.19,0.34
6/26/2016,1:3:9,47.59283,-122.38182,282.73,0.32
6/26/2016,1:3:10,47.59283,-122.38182,241.17,0.53
6/26/2016,1:3:11,47.59283,-122.38182,243.28,0.29
6/26/2016,1:3:12,47.59282,-122.38182,228.64,0.55
6/26/2016,1:3:13,47.59282,-122.38183,228.84,0.53
6/26/2016,1:3:14,47.59282,-122.38183,235.57,0.89
6/26/2016,1:3:15,47.59282,-122.38183,235.89,0.71
6/26/2016,1:3:16,47.59282,-122.38183,243.27,0.74
6/26/2016,1:3:17,47.59281,-122.38183,228.90,0.72
6/26/2016,1:3:18,47.59281,-122.38183,230.69,0.77
6/26/2016,1:3:19,47.59280,-122.38184,236.30,0.82
6/26/2016,1:3:20,47.59280,-122.38185,243.21,0.86
6/26/2016,1:3:21,47.59280,-122.38185,248.86,0.84
6/26/2016,1:3:22,47.59280,-122.38185,256.91,0.84
6/26/2016,1:3:23,47.59280,-122.38186,266.67,0.92
6/26/2016,1:3:24,47.59281,-122.38186,282.11,0.85
6/26/2016,1:3:25,47.59281,-122.38187,282.19,1.07
6/26/2016,1:3:26,47.59281,-122.38188,274.29,1.31
6/26/2016,1:3:27,47.59280,-122.38189,262.85,1.20
6/26/2016,1:3:28,47.59279,-122.38189,254.41,1.15
6/26/2016,1:3:29,47.59279,-122.38189,248.30,1.03
6/26/2016,1:3:30,47.59279,-122.38190,254.08,1.05
6/26/2016,1:3:31,47.59279,-122.38190,251.26,0.89
6/26/2016,1:3:32,47.59279,-122.38191,257.16,1.04
6/26/2016,1:3:33,47.59278,-122.38192,243.47,1.17
6/26/2016,1:3:34,47.59277,-122.38193,235.79,1.30
6/26/2016,1:3:35,47.59276,-122.38193,230.58,1.28
6/26/2016,1:3:36,47.59276,-122.38193,226.94,1.25
6/26/2016,1:3:37,47.59275,-122.38194,227.44,1.54
6/26/2016,1:3:38,47.59275,-122.38194,229.17,1.49
6/26/2016,1:3:39,47.59274,-122.38195,231.31,1.48
6/26/2016,1:3:40,47.59274,-122.38194,221.35,1.48
6/26/2016,1:3:41,47.59275,-122.38195,229.29,1.19
6/26/2016,1:3:42,47.59274,-122.38195,223.53,1.20
6/26/2016,1:3:43,47.59274,-122.38195,229.97,1.17
6/26/2016,1:3:44,47.59274,-122.38195,231.08,0.91
6/26/2016,1:3:45,47.59273,-122.38196,229.03,1.17
6/26/2016,1:3:46,47.59273,-122.38197,230.53,1.13
6/26/2016,1:3:47,47.59273,-122.38197,228.13,1.15
6/26/2016,1:3:48,47.59273,-122.38198,234.81,1.21
6/26/2016,1:3:49,47.59272,-122.38199,228.43,1.46
6/26/2016,1:3:50,47.59272,-122.38199,228.49,1.70
6/26/2016,1:3:51,47.59271,-122.38199,223.57,1.92
6/26/2016,1:3:52,47.59271,-122.38200,231.80,1.55
6/26/2016,1:3:53,47.59271,-122.38201,226.94,1.25
6/26/2016,1:3:54,47.59271,-122.38202,238.31,1.40
6/26/2016,1:3:55,47.59270,-122.38203,241.83,1.50
6/26/2016,1:3:56,47.59270,-122.38204,240.86,1.29
6/26/2016,1:3:57,47.59270,-122.38204,233.45,1.24
6/26/2016,1:3:58,47.59270,-122.38205,239.68,1.14
6/26/2016,1:3:59,47.59270,-122.38205,242.76,1.11
6/26/2016,1:4:0,47.59270,-122.38206,244.84,1.22
6/26/2016,1:4:1,47.59270,-122.38206,243.73,1.01
6/26/2016,1:4:2,47.59270,-122.38206,233.01,0.86
6/26/2016,1:4:3,47.59270,-122.38206,216.93,0.86
6/26/2016,1:4:4,47.59270,-122.38205,201.81,0.93
6/26/2016,1:4:5,47.59269,-122.38205,196.21,0.92
6/26/2016,1:4:6,47.59269,-122.38205,191.58,1.06
6/26/2016,1:4:7,47.59269,-122.38205,198.77,0.93
6/26/2016,1:4:8,47.59268,-122.38206,202.66,1.07
6/26/2016,1:4:9,47.59268,-122.38205,191.83,1.01
6/26/2016,1:4:10,47.59268,-122.38205,200.67,0.81
6/26/2016,1:4:11,47.59269,-122.38205,202.47,0.70
6/26/2016,1:4:12,47.59269,-122.38205,208.68,0.64
6/26/2016,1:4:13,47.59269,-122.38204,188.01,0.52
6/26/2016,1:4:14,47.59269,-122.38204,171.61,0.57
6/26/2016,1:4:15,47.59269,-122.38204,167.89,0.43
6/26/2016,1:4:16,47.59270,-122.38204,192.29,0.34
6/26/2016,1:4:17,47.59269,-122.38204,142.15,0.04
6/26/2016,1:4:18,47.59269,-122.38204,223.25,0.06
6/26/2016,1:4:19,47.59269,-122.38204,148.01,0.31
6/26/2016,1:4:20,47.59269,-122.38204,138.74,0.27
6/26/2016,1:4:21,47.59269,-122.38204,129.76,0.24
6/26/2016,1:4:22,47.59269,-122.38204,163.86,0.10
6/26/2016,1:4:23,47.59269,-122.38204,162.95,0.26
6/26/2016,1:4:24,47.59269,-122.38204,168.32,0.34
6/26/2016,1:4:25,47.59269,-122.38204,170.18,0.13
6/26/2016,1:4:26,47.59269,-122.38204,357.68,0.07
6/26/2016,1:4:27,47.59269,-122.38204,33.60,0.15
6/26/2016,1:4:28,47.59269,-122.38204,9.38,0.13
6/26/2016,1:4:29,47.59269,-122.38204,51.66,0.12
6/26/2016,1:4:30,47.59269,-122.38204,32.89,0.25
6/26/2016,1:4:31,47.59269,-122.38204,345.13,0.36
6/26/2016,1:4:32,47.59269,-122.38204,309.24,0.50
6/26/2016,1:4:33,47.59269,-122.38204,266.20,0.56
6/26/2016,1:4:34,47.59269,-122.38204,259.82,0.64
6/26/2016,1:4:35,47.59270,-122.38205,258.20,0.57
6/26/2016,1:4:36,47.59269,-122.38206,253.93,0.78
6/26/2016,1:4:37,47.59269,-122.38206,246.73,0.82
6/26/2016,1:4:38,47.59269,-122.38206,241.89,0.87
6/26/2016,1:4:39,47.59268,-122.38207,235.63,0.86
6/26/2016,1:4:40,47.59268,-122.38207,209.81,0.71
6/26/2016,1:4:41,47.59268,-122.38207,216.10,0.56
6/26/2016,1:4:42,47.59268,-122.38207,219.09,0.51
6/26/2016,1:4:43,47.59268,-122.38207,221.79,0.36
6/26/2016,1:4:44,47.59268,-122.38207,214.10,0.32
6/26/2016,1:4:45,47.59268,-122.38207,259.52,0.30
6/26/2016,1:4:46,47.59268,-122.38207,242.67,0.27
6/26/2016,1:4:47,47.59268,-122.38207,239.72,0.36
6/26/2016,1:4:48,47.59268,-122.38207,204.98,0.32
6/26/2016,1:4:49,47.59268,-122.38207,215.39,0.30
6/26/2016,1:4:50,47.59268,-122.38207,247.72,0.32
6/26/2016,1:4:51,47.59268,-122.38208,257.41,0.20
6/26/2016,1:4:52,47.59267,-122.38208,281.02,0.20
6/26/2016,1:4:53,47.59268,-122.38208,293.26,0.17
6/26/2016,1:4:54,47.59268,-122.38208,275.89,0.32
6/26/2016,1:4:55,47.59268,-122.38208,260.25,0.84
6/26/2016,1:4:56,47.59267,-122.38209,257.12,0.85
6/26/2016,1:4:57,47.59267,-122.38209,246.86,0.73
6/26/2016,1:4:58,47.59267,-122.38209,246.92,0.89
6/26/2016,1:4:59,47.59267,-122.38209,258.57,0.63
6/26/2016,1:5:0,47.59267,-122.38208,240.51,0.50
6/26/2016,1:5:1,47.59267,-122.38208,245.86,0.58
6/26/2016,1:5:2,47.59268,-122.38207,287.14,0.28
6/26/2016,1:5:3,47.59268,-122.38207,298.80,0.12
6/26/2016,1:5:4,47.59268,-122.38207,55.29,0.21
6/26/2016,1:5:5,47.59268,-122.38207,45.49,0.25
6/26/2016,1:5:6,47.59268,-122.38206,41.68,0.43
6/26/2016,1:5:7,47.59269,-122.38206,51.83,0.24
6/26/2016,1:5:8,47.59269,-122.38206,79.25,0.34
6/26/2016,1:5:9,47.59269,-122.38206,12.51,0.10
6/26/2016,1:5:10,47.59269,-122.38206,83.74,0.02
6/26/2016,1:5:11,47.59269,-122.38206,339.90,0.08
6/26/2016,1:5:12,47.59269,-122.38206,338.01,0.15
6/26/2016,1:5:13,47.59269,-122.38206,344.63,0.21
6/26/2016,1:5:14,47.59269,-122.38206,330.03,0.27
6/26/2016,1:5:15,47.59269,-122.38206,333.88,0.31
6/26/2016,1:5:16,47.59269,-122.38206,335.08,0.28
6/26/2016,1:5:17,47.59269,-122.38206,347.98,0.25
6/26/2016,1:5:18,47.59270,-122.38206,323.01,0.20
6/26/2016,1:5:19,47.59270,-122.38206,301.57,0.25
6/26/2016,1:5:20,47.59270,-122.38206,321.44,0.28
6/26/2016,1:5:21,47.59270,-122.38207,351.74,0.28
6/26/2016,1:5:22,47.59270,-122.38207,326.46,0.17
6/26/2016,1:5:23,47.59270,-122.38207,9.72,0.31
6/26/2016,1:5:24,47.59270,-122.38207,354.23,0.30
6/26/2016,1:5:25,47.59270,-122.38207,335.20,0.26
6/26/2016,1:5:26,47.59270,-122.38207,339.46,0.24
6/26/2016,1:5:27,47.59270,-122.38207,344.81,0.22
6/26/2016,1:5:28,47.59271,-122.38207,317.96,0.18
6/26/2016,1:5:29,47.59271,-122.38207,9.67,0.08
6/26/2016,1:5:30,47.59271,-122.38207,77.77,0.11
6/26/2016,1:5:31,47.59271,-122.38207,78.38,0.23
6/26/2016,1:5:32,47.59271,-122.38206,71.38,0.35
6/26/2016,1:5:33,47.59271,-122.38206,75.95,0.22
6/26/2016,1:5:34,47.59271,-122.38206,88.39,0.24
6/26/2016,1:5:35,47.59271,-122.38206,68.44,0.29
6/26/2016,1:5:36,47.59271,-122.38206,47.51,0.36
6/26/2016,1:5:37,47.59271,-122.38206,141.27,0.15
6/26/2016,1:5:38,47.59271,-122.38206,197.76,0.18
6/26/2016,1:5:39,47.59271,-122.38206,136.40,0.06
6/26/2016,1:5:40,47.59271,-122.38206,54.91,0.05
6/26/2016,1:5:41,47.59271,-122.38206,95.55,0.06
6/26/2016,1:5:42,47.59271,-122.38206,291.96,0.24
6/26/2016,1:5:43,47.59271,-122.38206,296.74,0.28
6/26/2016,1:5:44,47.59271,-122.38206,273.89,0.20
6/26/2016,1:5:45,47.59271,-122.38206,242.95,0.16
6/26/2016,1:5:46,47.59271,-122.38206,246.48,0.30
6/26/2016,1:5:47,47.59271,-122.38206,236.81,0.27
6/26/2016,1:5:48,47.59271,-122.38206,199.40,0.34
6/26/2016,1:5:49,47.59271,-122.38206,193.16,0.43
6/26/2016,1:5:50,47.59270,-122.38206,198.89,0.35
6/26/2016,1:5:51,47.59270,-122.38206,207.01,0.19
6/26/2016,1:5:52,47.59270,-122.38207,188.44,0.24
6/26/2016,1:5:53,47.59270,-122.38207,206.02,0.66
6/26/2016,1:5:54,47.59270,-122.38206,193.21,0.47
6/26/2016,1:5:55,47.59270,-122.38206,198.40,0.40
6/26/2016,1:5:56,47.59270,-122.38206,175.02,0.50
6/26/2016,1:5:57,47.59270,-122.38206,174.24,0.35
6/26/2016,1:5:58,47.59270,-122.38206,239.77,0.24
6/26/2016,1:5:59,47.59270,-122.38206,241.32,0.21
6/26/2016,1:6:0,47.59270,-122.38206,215.76,0.22
6/26/2016,1:6:1,47.59270,-122.38206,215.63,0.18
6/26/2016,1:6:2,47.59270,-122.38206,206.52,0.25
6/26/2016,1:6:3,47.59270,-122.38206,225.74,0.23
6/26/2016,1:6:4,47.59270,-122.38206,207.42,0.30
6/26/2016,1:6:5,47.59270,-122.38206,193.52,0.23
6/26/2016,1:6:6,47.59269,-122.38206,238.92,0.20
6/26/2016,1:6:7,47.59269,-122.38206,271.36,0.26
6/26/2016,1:6:8,47.59269,-122.38207,268.13,0.17
6/26/2016,1:6:9,47.59269,-122.38207,215.19,0.12
6/26/2016,1:6:10,47.59269,-122.38207,219.48,0.24
6/26/2016,1:6:11,47.59269,-122.38207,238.46,0.17
6/26/2016,1:6:12,47.59269,-122.38207,276.70,0.15
6/26/2016,1:6:13,47.59269,-122.38207,355.36,0.06
6/26/2016,1:6:14,47.59269,-122.38207,184.37,0.11
6/26/2016,1:6:15,47.59269,-122.38207,136.02,0.23
6/26/2016,1:6:16,47.59269,-122.38207,137.06,0.32
6/26/2016,1:6:17,47.59269,-122.38207,41.06,0.09
6/26/2016,1:6:18,47.59269,-122.38207,28.87,0.14
6/26/2016,1:6:19,47.59269,-122.38207,122.53,0.21
6/26/2016,1:6:20,47.59269,-122.38207,141.29,0.25
6/26/2016,1:6:21,47.59269,-122.38206,155.13,0.25
6/26/2016,1:6:22,47.59269,-122.38206,176.46,0.35
6/26/2016,1:6:23,47.59269,-122.38206,171.86,0.40
6/26/2016,1:6:24,47.59268,-122.38206,190.31,0.38
6/26/2016,1:6:25,47.59268,-122.38206,198.84,0.31
6/26/2016,1:6:26,47.59268,-122.38206,219.30,0.32
6/26/2016,1:6:27,47.59268,-122.38207,240.64,0.42
6/26/2016,1:6:28,47.59268,-122.38207,238.38,0.32
6/26/2016,1:6:29,47.59268,-122.38207,231.59,0.36
6/26/2016,1:6:30,47.59268,-122.38207,228.51,0.17
6/26/2016,1:6:31,47.59268,-122.38207,216.88,0.12
6/26/2016,1:6:32,47.59268,-122.38207,277.98,0.13
6/26/2016,1:6:33,47.59268,-122.38207,9.12,0.43
6/26/2016,1:6:34,47.59268,-122.38207,310.56,0.14
6/26/2016,1:6:35,47.59268,-122.38207,345.11,0.35
6/26/2016,1:6:36,47.59268,-122.38207,5.70,0.43
6/26/2016,1:6:37,47.59268,-122.38207,359.89,0.30
6/26/2016,1:6:38,47.59268,-122.38207,310.90,0.33
6/26/2016,1:6:39,47.59269,-122.38208,288.27,0.21
6/26/2016,1:6:40,47.59269,-122.38208,283.62,0.43
6/26/2016,1:6:41,47.59269,-122.38208,287.84,0.40
6/26/2016,1:6:42,47.59269,-122.38208,246.63,0.51
6/26/2016,1:6:43,47.59269,-122.38209,219.60,0.57
6/26/2016,1:6:44,47.59268,-122.38209,223.70,0.45
6/26/2016,1:6:45,47.59268,-122.38209,239.58,0.41
6/26/2016,1:6:46,47.59268,-122.38209,258.05,0.46
6/26/2016,1:6:47,47.59268,-122.38210,251.66,0.28
6/26/2016,1:6:48,47.59268,-122.38210,256.03,0.23
6/26/2016,1:6:49,47.59268,-122.38210,236.13,0.23
6/26/2016,1:6:50,47.59268,-122.38210,272.54,0.25
6/26/2016,1:6:51,47.59268,-122.38210,305.30,0.49
6/26/2016,1:6:52,47.59268,-122.38210,276.31,0.52
6/26/2016,1:6:53,47.59268,-122.38211,249.41,0.53
6/26/2016,1:6:54,47.59268,-122.38211,233.42,0.42
6/26/2016,1:6:55,47.59268,-122.38211,220.64,0.43
6/26/2016,1:6:56,47.59268,-122.38212,223.11,0.20
6/26/2016,1:6:57,47.59268,-122.38212,211.06,0.25
6/26/2016,1:6:58,47.59268,-122.38212,183.55,0.16
6/26/2016,1:6:59,47.59268,-122.38212,182.83,0.07
6/26/2016,1:7:0,47.59268,-122.38212,192.79,0.21
6/26/2016,1:7:1,47.59267,-122.38212,198.85,0.23
6/26/2016,1:7:2,47.59267,-122.38212,188.66,0.29
6/26/2016,1:7:3,47.59267,-122.38212,216.49,0.35
6/26/2016,1:7:4,47.59267,-122.38212,225.09,0.49
6/26/2016,1:7:5,47.59267,-122.38212,217.35,0.48
6/26/2016,1:7:6,47.59267,-122.38212,226.79,0.35
6/26/2016,1:7:7,47.59267,-122.38213,230.37,0.90
6/26/2016,1:7:8,47.59267,-122.38213,226.14,0.96
6/26/2016,1:7:9,47.59266,-122.38213,217.59,0.78
6/26/2016,1:7:10,47.59266,-122.38213,226.69,0.86
6/26/2016,1:7:11,47.59266,-122.38213,223.14,0.91
6/26/2016,1:7:12,47.59266,-122.38212,211.83,0.71
6/26/2016,1:7:13,47.59266,-122.38212,200.15,0.48
6/26/2016,1:7:14,47.59266,-122.38212,235.01,0.31
6/26/2016,1:7:15,47.59266,-122.38212,241.32,0.23
6/26/2016,1:7:16,47.59266,-122.38212,260.85,0.29
6/26/2016,1:7:17,47.59266,-122.38212,256.01,0.19
6/26/2016,1:7:18,47.59266,-122.38212,231.39,0.21
6/26/2016,1:7:19,47.59266,-122.38212,122.99,0.23
6/26/2016,1:7:20,47.59266,-122.38212,105.56,0.19
6/26/2016,1:7:21,47.59266,-122.38212,118.40,0.13
6/26/2016,1:7:22,47.59266,-122.38212,122.77,0.18
6/26/2016,1:7:23,47.59266,-122.38212,126.36,0.39
6/26/2016,1:7:24,47.59266,-122.38212,126.03,0.32
6/26/2016,1:7:25,47.59266,-122.38212,117.61,0.28
6/26/2016,1:7:26,47.59266,-122.38211,112.99,0.24
6/26/2016,1:7:27,47.59266,-122.38211,91.87,0.32
6/26/2016,1:7:28,47.59266,-122.38211,167.17,0.21
6/26/2016,1:7:29,47.59266,-122.38211,193.87,0.27
