?!74348,TimeSync,1469383322.78474998


Resetting time since last packet

74351,Disarmed,66.99,66.99,0,1550,852,590,116

74452,Disarmed,69.60,69.60,0,1550,852,590,116

74554,Disarmed,70.15,70.15,0,1550,852,590,116

74655,Disarmed,71.92,71.92,0,1550,852,589,115

74756,Disarmed,70.22,70.22,0,1550,852,590,116

74857,Disarmed,70.15,70.15,0,1550,852,590,116

74958,Disarmed,68.38,68.38,0,1550,852,589,116

75060,Disarmed,69.54,69.54,0,1550,852,590,115

75161,Disarmed,68.30,68.30,0,1550,852,590,115

75261,Disarmed,69.20,69.20,0,1550,852,590,115

75362,Disarmed,69.48,69.48,0,1550,852,590,115

75463,Disarmed,69.12,69.12,0,1550,852,590,115

75566,Disarmed,67.86,67.86,0,1550,852,589,116

75666,Disarmed,67.71,67.71,0,1550,852,590,115

75767,Disarmed,69.33,69.33,0,1550,852,590,116

75869,Disarmed,70.32,70.32,0,1550,852,590,116

75970,Disarmed,68.48,68.48,0,1550,852,590,116

?!Resetting time since last packet

76073,Disarmed,68.36,68.36,0,1550,852,590,116

76175,Disarmed,70.01,70.01,0,1550,852,589,116

76276,Disarmed,69.36,69.36,0,1550,852,590,115

76377,Disarmed,70.41,70.41,0,1550,852,590,116

76478,Disarmed,68.44,68.44,0,1550,852,590,115

76579,Disarmed,71.26,71.26,0,1550,852,589,115

76680,Disarmed,70.99,70.99,0,1550,852,590,115

76781,Disarmed,68.57,68.57,0,1550,852,590,116

76883,Disarmed,68.63,68.63,0,1550,852,589,116

76985,Disarmed,67.77,67.77,0,1550,852,589,116

77089,Disarmed,66.55,66.55,0,1550,852,589,115

77191,Disarmed,67.09,67.09,0,1550,852,589,116

77294,Disarmed,67.74,67.74,0,1550,852,589,116

77395,Disarmed,69.47,69.47,0,1550,852,589,115

77498,Disarmed,68.51,68.51,0,1550,852,590,115

77599,Disarmed,71.45,71.45,0,1550,852,590,115

77700,Disarmed,70.10,70.10,0,1550,852,590,116

77801,Disarmed,69.09,69.09,0,1550,852,589,116

77902,Disarmed,69.49,69.49,0,1550,852,589,116

78004,Disarmed,67.55,67.55,0,1550,852,590,115

