49986,Disarmed,278.83,278.83,0,1550,846,585,115

?!Resetting time since last packet

50160,Disarmed,277.65,277.65,0,1550,846,585,115

50263,Disarmed,280.75,280.75,0,1550,846,585,116

50365,Disarmed,283.26,283.26,0,1550,846,585,116

50466,Disarmed,285.15,285.15,0,1550,846,585,116

50569,Disarmed,284.30,284.30,0,1550,846,585,115

50670,Disarmed,284.83,284.83,0,1550,846,585,116

50771,Disarmed,284.11,284.11,0,1550,846,585,115

50874,Disarmed,283.15,283.15,0,1550,846,585,116

50975,Disarmed,284.44,284.44,0,1550,846,585,115

51078,Disarmed,282.68,282.68,0,1550,846,585,115

51180,Disarmed,282.33,282.33,0,1550,846,585,115

51281,Disarmed,281.31,281.31,0,1550,846,585,115

51384,Disarmed,280.11,280.11,0,1550,846,585,116

51486,Disarmed,277.67,277.67,0,1550,846,585,115

51589,Disarmed,280.03,280.03,0,1550,846,585,115

51690,Disarmed,279.31,279.31,0,1550,846,585,115

51792,Disarmed,282.20,282.20,0,1550,846,585,115

51894,Disarmed,279.04,279.04,0,1550,846,585,115

51995,Disarmed,280.66,280.66,0,1550,846,585,116

52097,Disarmed,277.62,277.62,0,1550,846,585,115

52199,Disarmed,277.04,277.04,0,1550,846,585,116

?!Resetting time since last packet

52345,Disarmed,277.56,277.56,0,1550,846,585,115

52448,Disarmed,274.31,274.31,0,1550,846,585,116

52549,Disarmed,274.75,274.75,0,1550,846,585,115

52652,Disarmed,272.85,272.85,0,1550,846,585,115

52753,Disarmed,272.84,272.84,0,1550,846,585,116

52854,Disarmed,272.77,272.77,0,1550,846,585,116

52957,Disarmed,274.67,274.67,0,1550,846,585,115

53061,Disarmed,274.78,274.78,0,1550,846,585,116

53163,Disarmed,276.80,276.80,0,1550,846,585,115

53264,Disarmed,278.58,278.58,0,1550,846,585,116

53366,Disarmed,278.39,278.39,0,1550,846,585,115

53468,Disarmed,277.87,277.87,0,1550,846,585,116

53570,Disarmed,276.54,276.54,0,1550,846,585,116

53671,Disarmed,277.62,277.62,0,1550,846,585,116

53773,Disarmed,274.04,274.04,0,1550,846,585,115

53875,Disarmed,274.45,274.45,0,1550,846,585,115

53976,Disarmed,274.26,274.26,0,1550,846,585,115

54079,Disarmed,273.14,273.14,0,1550,846,585,118

54180,Disarmed,274.77,274.77,0,1550,846,585,115

54283,Disarmed,273.30,273.30,0,1550,846,585,115

54384,Disarmed,271.70,271.70,0,1550,846,585,116

?!Resetting time since last packet

54540,Disarmed,270.78,270.78,0,1550,846,585,116

54642,Disarmed,270.18,270.18,0,1550,846,585,115

54745,Disarmed,272.20,272.20,0,1550,846,585,116

54845,Disarmed,273.78,273.78,0,1550,846,585,115

54945,Disarmed,274.89,274.89,0,1550,846,585,116

55045,Disarmed,278.58,278.58,0,1550,846,585,115

55147,Disarmed,278.29,278.29,0,1550,846,585,115

55248,Disarmed,275.20,275.20,0,1550,846,585,115

55350,Disarmed,272.97,272.97,0,1550,846,585,115

55452,Disarmed,270.94,270.94,0,1550,846,585,115

55555,Disarmed,270.63,270.63,0,1550,846,586,115

55656,Disarmed,270.24,270.24,0,1550,846,585,116

55758,Disarmed,269.48,269.48,0,1550,846,585,115

55860,Disarmed,268.32,268.32,0,1550,846,585,115

55962,Disarmed,273.85,273.85,0,1550,846,585,116

56065,Disarmed,272.87,272.87,0,1550,846,585,116

56166,Disarmed,275.53,275.53,0,1550,846,585,115

56268,Disarmed,274.52,274.52,0,1550,846,585,116

56370,Disarmed,279.60,279.60,0,1550,846,585,115

?!Entering writeBoatMode function: Armed


Resetting time since last packet

56485,Disarmed,282.18,282.18,0,1550,846,585,116

56588,Disarmed,284.09,284.09,0,1550,846,585,116

?!Resetting time since last packet

56757,Disarmed,278.58,278.58,0,1550,846,585,115

56859,Disarmed,278.45,278.45,0,1550,846,585,117

56961,Disarmed,279.69,279.69,0,1550,846,585,116

57062,Disarmed,278.76,278.76,0,1550,846,585,115

57164,Disarmed,278.90,278.90,0,1550,846,585,115

57264,Disarmed,280.50,280.50,0,1550,846,585,116

57364,Disarmed,283.24,283.24,0,1550,846,585,116

57464,Disarmed,286.26,286.26,0,1550,846,585,116

57566,Disarmed,286.27,286.27,0,1550,846,585,115

57666,Disarmed,284.42,284.42,0,1550,846,585,116

57769,Disarmed,284.29,284.29,0,1550,846,585,116

57872,Disarmed,283.23,283.23,0,1550,846,585,116

57973,Disarmed,289.02,289.02,0,1550,846,585,116

58075,Disarmed,290.64,290.64,0,1550,846,585,115

58176,Disarmed,290.82,290.82,0,1550,846,585,116

58277,Disarmed,293.08,293.08,0,1550,846,585,116

58379,Disarmed,288.56,288.56,0,1550,846,585,115

58480,Disarmed,288.54,288.54,0,1550,846,585,115

58582,Disarmed,289.56,289.56,0,1550,846,585,115

58684,Disarmed,288.87,288.87,0,1550,846,585,116

58785,Disarmed,289.36,289.36,0,1550,846,585,116

?!Resetting time since last packet

58932,Disarmed,290.83,290.83,0,1550,846,585,116

59034,Disarmed,287.16,287.16,0,1550,846,585,116

59136,Disarmed,285.90,285.90,0,1550,846,585,116

59238,Disarmed,285.29,285.29,0,1550,846,585,115

59338,Disarmed,286.85,286.85,0,1550,846,585,115

59440,Disarmed,286.54,286.54,0,1550,846,585,115

59541,Disarmed,288.67,288.67,0,1550,846,585,115

59642,Disarmed,291.54,291.54,0,1550,846,585,116

59744,Disarmed,290.95,290.95,0,1550,846,585,115

59845,Disarmed,290.97,290.97,0,1550,846,585,116

59948,Disarmed,295.63,295.63,0,1550,846,585,115

60049,Disarmed,297.53,297.53,0,1550,846,585,116

60151,Disarmed,298.13,298.13,0,1550,846,585,115

60253,Disarmed,298.07,298.07,0,1550,846,585,115

60355,Disarmed,293.49,293.49,0,1550,846,585,115

60456,Disarmed,292.64,292.64,0,1550,846,585,116

60558,Disarmed,288.98,288.98,0,1550,846,585,115

60659,Disarmed,288.25,288.25,0,1550,846,585,116

60761,Disarmed,287.41,287.41,0,1550,846,585,115

60863,Disarmed,288.17,288.17,0,1550,846,585,116

60965,Disarmed,289.22,289.22,0,1550,846,585,115

?!Resetting time since last packet

61090,Disarmed,290.81,290.81,0,1550,846,585,115

61192,Disarmed,294.23,294.23,0,1550,846,585,115

61293,Disarmed,295.02,295.02,0,1550,846,585,115

61394,Disarmed,294.35,294.35,0,1550,846,585,115

61496,Disarmed,295.10,295.10,0,1550,846,585,116

61598,Disarmed,292.39,292.39,0,1550,846,585,116

61700,Disarmed,292.90,292.90,0,1550,846,585,115

61803,Disarmed,296.03,296.03,0,1550,846,585,115

61905,Disarmed,300.22,300.22,0,1550,846,585,117

62007,Disarmed,300.32,300.32,0,1550,846,585,118

62109,Disarmed,299.47,299.47,0,1550,846,585,116

62211,Disarmed,302.71,302.71,0,1550,846,585,118

62312,Disarmed,303.89,303.89,0,1550,846,585,115

62413,Disarmed,297.24,297.24,0,1550,846,586,116

62515,Disarmed,297.99,297.99,0,1550,846,585,115

62617,Disarmed,297.30,297.30,0,1550,846,585,116

62718,Disarmed,299.56,299.56,0,1550,846,586,115

62820,Disarmed,299.42,299.42,0,1550,846,585,116

62922,Disarmed,307.10,307.10,0,1550,846,585,116

63024,Disarmed,312.82,312.82,0,1550,846,585,116

63124,Disarmed,310.70,310.70,0,1550,846,585,115

?!Resetting time since last packet

63286,Disarmed,311.10,311.10,0,1550,846,585,116

63387,Disarmed,300.59,300.59,0,1550,846,585,119

63489,Disarmed,297.94,297.94,0,1550,846,585,116

63590,Disarmed,295.67,295.67,0,1550,846,585,115

63692,Disarmed,294.79,294.79,0,1550,846,585,116

63794,Disarmed,295.57,295.57,0,1550,846,585,115

63896,Disarmed,297.25,297.25,0,1550,846,585,115

63997,Disarmed,300.59,300.59,0,1550,846,585,115

64100,Disarmed,303.74,303.74,0,1550,846,585,115

64201,Disarmed,303.28,303.28,0,1550,846,585,115

64303,Disarmed,308.67,308.67,0,1550,846,585,115

64404,Disarmed,310.20,310.20,0,1550,846,586,115

64505,Disarmed,310.04,310.04,0,1550,846,585,115

64607,Disarmed,306.82,306.82,0,1550,846,585,115

64707,Disarmed,306.20,306.20,0,1550,846,585,115

64808,Disarmed,301.74,301.74,0,1550,846,585,115

64911,Disarmed,299.45,299.45,0,1550,846,585,115

65012,Disarmed,296.97,296.97,0,1550,846,585,115

65115,Disarmed,297.45,297.45,0,1550,846,585,116

65216,Disarmed,301.10,301.10,0,1550,846,585,115

65317,Disarmed,304.35,304.35,0,1550,846,585,115

?!Resetting time since last packet

65495,Disarmed,306.29,306.29,0,1550,846,585,115

65597,Disarmed,301.50,301.50,0,1550,846,585,115

65698,Disarmed,299.38,299.38,0,1550,846,585,115

65798,Disarmed,299.29,299.29,0,1550,846,585,115

65899,Disarmed,301.87,301.87,0,1550,846,585,115

66000,Disarmed,301.89,301.89,0,1550,846,585,116

66103,Disarmed,302.01,302.01,0,1550,846,585,115

66203,Disarmed,304.34,304.34,0,1550,846,585,115

66305,Disarmed,305.12,305.12,0,1550,846,585,116

66406,Disarmed,300.12,300.12,0,1550,843,585,125

66507,Disarmed,302.08,302.08,0,1550,846,585,116

66609,Disarmed,298.95,298.95,0,1550,846,585,115

66710,Disarmed,298.69,298.69,0,1550,846,585,116

66811,Disarmed,298.32,298.32,0,1550,846,585,115

66913,Disarmed,298.54,298.54,0,1550,846,585,115

67013,Disarmed,298.50,298.50,0,1550,846,585,116

67116,Disarmed,302.11,302.11,0,1550,846,585,116

67216,Disarmed,301.17,301.17,0,1550,846,585,115

67318,Disarmed,303.78,303.78,0,1550,846,585,116

67420,Disarmed,305.01,305.01,0,1550,846,585,116

67521,Disarmed,305.12,305.12,0,1550,846,585,116

?!Resetting time since last packet

67657,Disarmed,302.41,302.41,0,1550,846,585,115

67760,Disarmed,301.50,301.50,0,1550,846,585,115

67860,Disarmed,301.69,301.69,0,1550,846,585,115

67961,Disarmed,302.97,302.97,0,1550,846,585,115

68064,Disarmed,301.70,301.70,0,1550,846,585,116

68167,Disarmed,302.22,302.22,0,1550,846,585,115

68269,Disarmed,298.49,298.49,0,1550,846,585,116

68370,Disarmed,297.59,297.59,0,1550,846,585,116

68471,Disarmed,300.01,300.01,0,1550,846,585,115

68573,Disarmed,297.78,297.78,0,1550,846,585,115

68674,Disarmed,299.41,299.41,0,1550,846,585,115

68775,Disarmed,303.39,303.39,0,1550,846,585,115

68878,Disarmed,304.49,304.49,0,1550,846,585,115

68978,Disarmed,308.66,308.66,0,1550,846,585,115

69080,Disarmed,307.27,307.27,0,1550,846,585,116

69181,Disarmed,310.95,310.95,0,1550,846,585,115

69282,Disarmed,307.09,307.09,0,1550,846,585,116

69384,Disarmed,306.44,306.44,0,1550,846,585,116

69484,Disarmed,303.85,303.85,0,1550,846,585,116

69585,Disarmed,302.08,302.08,0,1550,846,585,118

69687,Disarmed,301.06,301.06,0,1550,846,585,115

?!Resetting time since last packet

69859,Disarmed,299.08,299.08,0,1550,846,585,115

69960,Disarmed,301.34,301.34,0,1550,846,585,115

70063,Disarmed,298.84,298.84,0,1550,846,585,116

70164,Disarmed,297.93,297.93,0,1550,845,585,116

70265,Disarmed,296.22,296.22,0,1550,846,585,117

70367,Disarmed,295.86,295.86,0,1550,846,585,116

70469,Disarmed,296.44,296.44,0,1550,846,585,115

70571,Disarmed,300.67,300.67,0,1550,846,585,116

70672,Disarmed,300.35,300.35,0,1550,846,585,115

70773,Disarmed,305.45,305.45,0,1550,846,585,116

70876,Disarmed,303.97,303.97,0,1550,846,585,116

70975,Disarmed,306.63,306.63,0,1550,846,585,116

71077,Disarmed,309.95,309.95,0,1550,846,585,115

71177,Disarmed,308.57,308.57,0,1550,846,585,115

71279,Disarmed,310.70,310.70,0,1550,846,585,115

71379,Disarmed,308.17,308.17,0,1550,846,586,116

71481,Disarmed,302.97,302.97,0,1550,846,585,115

71582,Disarmed,301.19,301.19,0,1550,846,585,116

71684,Disarmed,302.02,302.02,0,1550,846,585,116

71785,Disarmed,299.83,299.83,0,1550,846,585,115

71887,Disarmed,302.26,302.26,0,1550,846,585,115

?!Resetting time since last packet

72038,Disarmed,303.00,303.00,0,1550,846,585,115

72140,Disarmed,307.61,307.61,0,1550,846,585,116

72242,Disarmed,305.07,305.07,0,1550,846,585,116

72343,Disarmed,303.02,303.02,0,1550,846,585,115

72444,Disarmed,303.24,303.24,0,1550,847,585,118

72545,Disarmed,305.18,305.18,0,1550,846,585,115

72646,Disarmed,300.93,300.93,0,1550,846,585,116

72748,Disarmed,300.78,300.78,0,1550,846,585,116

72849,Disarmed,302.73,302.73,0,1550,846,585,115

72950,Disarmed,304.47,304.47,0,1550,846,585,115

73052,Disarmed,303.99,303.99,0,1550,846,585,115

73154,Disarmed,305.06,305.06,0,1550,846,585,116

73255,Disarmed,302.72,302.72,0,1550,846,585,115

73358,Disarmed,304.54,304.54,0,1550,846,585,115

73459,Disarmed,303.67,303.67,0,1550,846,585,115

73561,Disarmed,300.96,300.96,0,1550,846,585,116

73662,Disarmed,300.06,300.06,0,1550,846,585,115

73764,Disarmed,299.89,299.89,0,1550,846,586,115

73865,Disarmed,301.56,301.56,0,1550,846,585,116

73966,Disarmed,301.04,301.04,0,1550,846,585,116

74067,Disarmed,301.94,301.94,0,1550,846,585,118

?!Resetting time since last packet

74221,Disarmed,304.09,304.09,0,1550,846,585,116

74322,Disarmed,300.57,300.57,0,1550,846,585,115

74425,Disarmed,296.44,296.44,0,1550,845,585,116

74525,Disarmed,296.18,296.18,0,1550,846,585,115

74626,Disarmed,295.67,295.67,0,1550,846,585,115

74728,Disarmed,296.40,296.40,0,1550,846,585,116

74829,Disarmed,298.37,298.37,0,1550,846,585,115

74931,Disarmed,299.88,299.88,0,1550,846,585,116

75032,Disarmed,299.52,299.52,0,1550,846,585,115

75133,Disarmed,299.52,299.52,0,1550,846,585,115

75236,Disarmed,300.65,300.65,0,1550,846,585,116

75337,Disarmed,298.90,298.90,0,1550,846,586,115

75439,Disarmed,299.09,299.09,0,1550,846,585,116

75540,Disarmed,302.04,302.04,0,1550,846,585,117

75641,Disarmed,298.88,298.88,0,1550,846,585,115

75744,Disarmed,301.43,301.43,0,1550,846,585,115

75845,Disarmed,297.93,297.93,0,1550,846,585,117

75948,Disarmed,300.16,300.16,0,1550,846,585,116

76049,Disarmed,302.64,302.64,0,1550,846,585,115

76150,Disarmed,302.57,302.57,0,1550,846,585,115

76252,Disarmed,303.10,303.10,0,1550,846,585,116

?!Resetting time since last packet

76398,Disarmed,303.76,303.76,0,1550,846,585,115

76499,Disarmed,300.87,300.87,0,1550,846,585,115

76601,Disarmed,298.81,298.81,0,1550,846,585,115

76703,Disarmed,298.13,298.13,0,1550,846,585,115

76805,Disarmed,296.75,296.75,0,1550,846,585,116

76906,Disarmed,294.08,294.08,0,1550,846,585,115

77008,Disarmed,294.38,294.38,0,1550,846,585,115

77110,Disarmed,292.95,292.95,0,1550,846,585,120

77212,Disarmed,294.63,294.63,0,1550,846,585,115

77315,Disarmed,295.43,295.43,0,1550,846,585,116

77416,Disarmed,296.58,296.58,0,1550,846,585,115

77518,Disarmed,299.67,299.67,0,1550,846,585,115

77620,Disarmed,300.97,300.97,0,1550,846,585,115

77721,Disarmed,300.76,300.76,0,1550,846,585,116

77822,Disarmed,298.71,298.71,0,1550,846,585,115

77924,Disarmed,298.74,298.74,0,1550,846,585,115

78026,Disarmed,297.69,297.69,0,1550,846,585,115

78128,Disarmed,297.18,297.18,0,1550,846,585,116

78229,Disarmed,297.57,297.57,0,1550,846,585,115

78330,Disarmed,299.63,299.63,0,1550,846,585,116

78432,Disarmed,300.21,300.21,0,1550,846,585,115

?!Resetting time since last packet

78555,Disarmed,298.85,298.85,0,1550,846,585,115

78657,Disarmed,294.65,294.65,0,1550,846,585,116

78758,Disarmed,293.97,293.97,0,1550,846,585,116

78859,Disarmed,293.74,293.74,0,1550,846,585,115

78960,Disarmed,289.66,289.66,0,1550,846,585,116

79062,Disarmed,290.53,290.53,0,1550,846,585,115

79163,Disarmed,290.39,290.39,0,1550,846,585,115

79265,Disarmed,291.20,291.20,0,1550,846,585,115

79367,Disarmed,290.28,290.28,0,1550,846,585,115

79468,Disarmed,291.14,291.14,0,1550,846,585,115

79570,Disarmed,292.76,292.76,0,1550,846,585,115

79672,Disarmed,291.57,291.57,0,1550,846,585,115

79774,Disarmed,292.70,292.70,0,1550,846,585,116

79875,Disarmed,297.71,297.71,0,1550,846,585,115

79977,Disarmed,294.83,294.83,0,1550,846,585,115

80080,Disarmed,293.71,293.71,0,1550,846,585,115

80182,Disarmed,290.67,290.67,0,1550,846,585,115

80284,Disarmed,287.79,287.79,0,1550,846,586,116

80386,Disarmed,287.93,287.93,0,1550,846,585,115

80487,Disarmed,288.26,288.26,0,1550,846,585,115

80588,Disarmed,286.93,286.93,0,1550,846,585,115

?!Resetting time since last packet

80719,Disarmed,288.27,288.27,0,1550,846,585,116

80821,Disarmed,291.51,291.51,0,1550,846,585,116

80922,Disarmed,288.00,288.00,0,1550,846,585,115

81025,Disarmed,284.84,284.84,0,1550,846,585,115

81126,Disarmed,286.06,286.06,0,1550,846,585,116

81230,Disarmed,285.39,285.39,0,1550,846,585,115

81331,Disarmed,286.91,286.91,0,1550,846,585,115

81433,Disarmed,286.97,286.97,0,1550,846,585,115

81534,Disarmed,287.64,287.64,0,1550,846,585,115

81636,Disarmed,288.67,288.67,0,1550,846,585,115

81737,Disarmed,288.36,288.36,0,1550,846,585,116

81839,Disarmed,288.22,288.22,0,1550,846,585,116

81940,Disarmed,285.84,285.84,0,1550,846,585,115

82042,Disarmed,284.27,284.27,0,1550,846,585,115

82144,Disarmed,284.27,284.27,0,1550,846,585,116

82245,Disarmed,283.09,283.09,0,1550,846,585,115

82348,Disarmed,282.41,282.41,0,1550,846,585,115

82449,Disarmed,282.58,282.58,0,1550,846,585,116

82551,Disarmed,283.24,283.24,0,1550,846,585,116

82653,Disarmed,284.13,284.13,0,1550,846,585,115

82754,Disarmed,283.20,283.20,0,1550,846,585,116

82856,Disarmed,281.64,281.64,0,1550,846,585,115

?!Resetting time since last packet

82974,Disarmed,281.79,281.79,0,1550,846,585,115

83076,Disarmed,280.38,280.38,0,1550,846,585,116

83178,Disarmed,278.87,278.87,0,1550,846,585,116

83279,Disarmed,282.82,282.82,0,1550,846,585,116

83382,Disarmed,280.29,280.29,0,1550,846,585,115

83482,Disarmed,280.34,280.34,0,1550,846,585,115

83585,Disarmed,282.59,282.59,0,1550,846,585,115

83687,Disarmed,285.13,285.13,0,1550,846,585,116

83788,Disarmed,284.92,284.92,0,1550,846,585,115

83890,Disarmed,284.24,284.24,0,1550,846,585,115

83991,Disarmed,285.01,285.01,0,1550,846,585,116

84093,Disarmed,281.58,281.58,0,1550,846,585,116

84195,Disarmed,285.04,285.04,0,1550,846,585,116

84297,Disarmed,279.44,279.44,0,1550,846,585,115

84399,Disarmed,278.32,278.32,0,1550,846,585,115

84501,Disarmed,278.07,278.07,0,1550,846,585,120

84602,Disarmed,276.91,276.91,0,1550,846,585,115

84704,Disarmed,277.23,277.23,0,1550,846,585,115

84806,Disarmed,276.29,276.29,0,1550,846,585,116

84909,Disarmed,278.12,278.12,0,1550,846,585,115

85010,Disarmed,278.90,278.90,0,1550,846,585,116

85112,Disarmed,280.20,280.20,0,1550,846,585,116

?!Resetting time since last packet

85225,Disarmed,281.19,281.19,0,1550,846,585,115

85326,Disarmed,280.12,280.12,0,1550,846,585,115

